tconst,averageRating,numVotes
tt0230540,4.1,160
tt0230600,7.6,358239
tt0230631,6.4,348
tt0230783,5.9,652
tt0230838,6.7,89705
tt0231001,6.8,4288
tt0231153,6.0,72
tt0231402,4.8,24809
tt0231448,5.5,7443
tt0231496,3.2,248
tt0231615,5.4,627
tt0231775,5.4,23688
tt0231781,5.4,122
tt0231956,5.2,595
tt0231971,5.6,3767
tt0232015,4.5,493
tt0232079,3.6,4451
tt0232083,6.6,5413
tt0232098,3.1,912
tt0232231,5.1,41
tt0232465,4.0,329
tt0232500,6.8,376887
tt0232537,6.1,88
tt0232657,3.2,469
tt0232957,7.6,51
tt0233142,5.9,46111
tt0233277,5.7,936
tt0233289,3.4,1041
tt0233402,6.3,99
tt0233469,5.5,74590
tt0233481,5.6,837
tt0233559,3.5,178
tt0233569,4.3,138
tt0233600,5.8,2516
tt0233656,3.6,1399
tt0233699,5.5,595
tt0233764,4.0,114
tt0233841,7.8,8428
tt0233910,5.2,315
tt0233911,6.0,489
tt0233954,5.7,200
tt0234000,6.9,15033
tt0234058,6.7,305
tt0234084,7.3,18
tt0234137,6.1,5525
tt0234215,7.2,583337
tt0234288,7.6,5145
tt0234354,5.8,11095
tt0234393,6.2,354
tt0234407,6.8,822
tt0234499,6.6,223
tt0234570,5.9,965
tt0234652,2.8,1594
tt0234663,6.3,306
tt0234750,7.1,55
tt0234797,7.2,54
tt0234805,6.9,2340
tt0234811,3.6,49
tt0234829,5.0,15907
tt0234837,7.4,4833
tt0234853,6.7,7602
tt0235048,4.8,1012
tt0235079,5.3,112
tt0235252,5.7,117
tt0235280,2.8,1103
tt0235333,4.8,835
tt0235353,4.0,480
tt0235412,5.9,1140
tt0235497,3.6,310
tt0235547,5.8,96
tt0235553,5.0,1378
tt0235606,4.9,1326
tt0235618,6.8,1122
tt0235679,5.8,13973
tt0235712,6.0,9075
tt0235737,7.0,30767
tt0235807,5.4,32
tt0235853,7.4,102
tt0235877,8.4,48
tt0235953,5.8,377
tt0235970,6.3,72
tt0235982,6.0,554
tt0236019,6.3,2202
tt0236026,4.1,155
tt0236027,7.5,21801
tt0236034,6.4,1607
tt0236126,3.1,1166
tt0236157,6.5,4620
tt0236167,6.7,536
tt0236172,6.9,44
tt0236189,7.2,64
tt0236261,6.4,26
tt0236348,5.5,23080
tt0236432,5.2,7
tt0236474,5.5,171
tt0236493,6.1,107649
tt0236502,3.2,167
tt0236551,5.8,137
tt0236600,5.4,180
tt0236640,6.2,17995
tt0236784,6.1,29352
tt0236832,5.1,22
tt0237121,7.6,29
tt0237152,7.1,49
tt0237199,6.3,92
tt0237289,5.5,710
tt0237295,7.4,51
tt0237320,7.3,67
tt0237534,7.0,66060
tt0237539,7.3,9509
tt0237572,6.8,57421
tt0237680,3.2,521
tt0237687,5.4,296
tt0237706,3.6,207
tt0237865,7.6,101
tt0237994,7.2,812
tt0238112,5.9,34167
tt0238119,7.6,6314
tt0238121,8.3,57
tt0238137,5.5,2508
tt0238205,2.1,276
tt0238247,6.2,1099
tt0238251,4.7,796
tt0238274,5.0,118
tt0238276,5.4,64
tt0238295,5.3,354
tt0238321,6.4,1365
tt0238373,6.7,111
tt0238380,7.4,324549
tt0238463,5.3,691
tt0238474,5.9,76
tt0238546,5.2,55489
tt0238552,5.3,14688
tt0238588,7.1,774
tt0238627,5.1,753
tt0238649,5.4,251
tt0238660,6.6,3847
tt0238743,4.9,120
tt0238883,7.7,14713
tt0238891,7.6,5794
tt0238924,6.9,13677
tt0238936,7.5,41496
tt0238948,5.3,8409
tt0238960,6.2,35
tt0238992,4.5,164
tt0238994,5.9,178
tt0239004,7.6,51
tt0239020,6.7,674
tt0239060,6.0,1678
tt0239224,6.2,60
tt0239234,6.8,2759
tt0239238,6.9,65
tt0239267,6.9,9
tt0239381,5.7,3404
tt0239388,6.9,849
tt0239395,5.1,59122
tt0239406,5.3,986
tt0239431,7.4,7
tt0239450,5.0,4032
tt0239467,5.2,707
tt0239509,6.1,684
tt0239522,5.6,24
tt0239570,6.3,302
tt0239670,6.0,1088
tt0239792,4.6,130
tt0239948,5.8,40416
tt0239949,5.0,13196
tt0239955,6.3,329
tt0239986,6.4,6708
tt0240122,7.3,436
tt0240149,6.7,2154
tt0240156,5.7,122
tt0240200,7.7,14819
tt0240340,6.6,298
tt0240389,5.8,318
tt0240400,4.8,143
tt0240402,5.8,4913
tt0240419,7.0,6562
tt0240462,4.7,44934
tt0240468,6.2,46018
tt0240473,6.1,545
tt0240500,4.7,431
tt0240509,5.7,88
tt0240510,6.5,33945
tt0240515,4.6,48276
tt0240585,2.2,343
tt0240659,5.4,532
tt0240772,7.7,556202
tt0240802,5.0,332
tt0240880,5.8,289
tt0240890,6.8,111799
tt0240900,5.3,14538
tt0240913,7.1,10601
tt0240980,6.3,2422
tt0241025,6.2,22498
tt0241079,4.2,101
tt0241142,5.1,152
tt0241183,2.6,610
tt0241223,6.5,2869
tt0241250,6.0,46
tt0241254,6.1,125
tt0241272,5.6,77
tt0241303,7.3,188661
tt0241355,7.6,8
tt0241453,4.8,122
tt0241498,5.3,130
tt0241526,4.3,130
tt0241527,7.6,748470
tt0241657,7.1,398
tt0241683,6.6,136
tt0241760,5.8,35532
tt0241897,6.7,29
tt0241934,5.1,43
tt0241961,9.0,24
tt0241998,2.2,1641
tt0242024,6.1,1251
tt0242029,6.8,249
tt0242150,5.5,2568
tt0242193,6.9,37796
tt0242252,6.0,5326
tt0242337,7.0,60
tt0242380,7.9,19
tt0242423,5.5,138918
tt0242445,5.6,35103
tt0242460,7.3,77
tt0242508,4.8,4410
tt0242519,8.1,64861
tt0242527,6.2,46292
tt0242572,7.6,3069
tt0242587,7.1,9956
tt0242592,4.7,464
tt0242653,6.7,503355
tt0242716,4.7,480
tt0242734,7.6,14
tt0242746,5.0,262
tt0242795,6.7,5006
tt0242821,6.9,45
tt0242888,6.5,8612
tt0242953,5.8,922
tt0242994,6.9,2425
tt0242998,4.8,27975
tt0243017,7.7,63517
tt0243059,5.4,127
tt0243133,7.5,108567
tt0243135,6.7,3886
tt0243155,6.7,240000
tt0243171,6.4,21
tt0243196,3.3,154
tt0243210,5.8,525
tt0243211,5.5,20
tt0243222,6.8,279
tt0243232,6.3,2308
tt0243255,6.4,11593
tt0243278,5.2,698
tt0243327,5.3,140
tt0243415,5.2,561
tt0243441,6.3,20
tt0243452,5.2,188
tt0243483,6.2,151
tt0243493,7.0,17422
tt0243508,5.7,454
tt0243554,6.3,2968
tt0243575,5.6,2421
tt0243585,5.5,53625
tt0243595,6.1,2346
tt0243609,7.0,10935
tt0243650,1.9,594
tt0243652,3.7,356
tt0243655,6.5,57298
tt0243736,5.6,73206
tt0243759,6.9,3103
tt0243876,5.8,1656
tt0243885,3.6,547
tt0243889,7.8,3899
tt0243892,5.8,87
tt0243904,5.6,551
tt0243907,5.1,782
tt0243927,4.8,110
tt0243931,6.2,7072
tt0243991,4.6,1657
tt0244000,5.9,16329
tt0244071,6.2,406
tt0244092,6.8,1394
tt0244094,6.1,942
tt0244095,4.5,43
tt0244122,6.9,97
tt0244167,4.6,525
tt0244196,5.0,933
tt0244244,6.5,185201
tt0244297,6.8,1446
tt0244316,8.1,23676
tt0244417,4.2,156
tt0244437,5.3,341
tt0244452,3.0,946
tt0244471,5.1,90
tt0244479,7.2,5813
tt0244504,6.9,1825
tt0244521,5.2,3073
tt0244684,4.8,286
tt0244709,5.8,1031
tt0244803,5.2,504
tt0244870,6.1,8103
tt0244884,6.3,260
tt0244941,3.6,279
tt0244944,7.4,53
tt0244947,4.2,35
tt0244970,6.0,26092
tt0245036,6.8,8
tt0245046,6.4,12585
tt0245062,5.8,250
tt0245090,6.7,3552
tt0245095,3.9,527
tt0245115,5.6,2954
tt0245120,5.2,8720
tt0245157,6.1,1633
tt0245171,6.4,4293
tt0245238,6.8,20984
tt0245276,6.8,1629
tt0245294,6.0,805
tt0245299,4.7,77
tt0245317,5.6,239
tt0245341,5.4,642
tt0245348,5.4,58
tt0245356,3.6,1038
tt0245407,5.7,3807
tt0245429,8.6,727894
tt0245438,7.2,30
tt0245479,4.9,1533
tt0245501,7.0,1434
tt0245522,3.8,135
tt0245562,6.1,68581
tt0245573,5.9,3223
tt0245574,7.7,121460
tt0245582,7.2,43
tt0245634,4.6,168
tt0245674,5.6,86261
tt0245686,5.9,56460
tt0245712,8.1,236706
tt0245724,3.0,242
tt0245759,3.5,20
tt0245799,5.4,95
tt0245803,5.4,50230
tt0245825,4.7,3341
tt0245837,7.1,1673
tt0245844,7.7,136120
tt0245866,3.3,986
tt0245891,5.7,1292
tt0245904,5.3,93
tt0245905,4.3,126
tt0245910,7.4,3266
tt0245929,8.2,7574
tt0246000,4.0,366
tt0246002,5.5,2235
tt0246037,6.2,398
tt0246072,6.4,860
tt0246076,6.1,15
tt0246108,4.4,408
tt0246124,4.2,125
tt0246134,6.2,2211
tt0246146,5.9,77
tt0246157,4.3,171
tt0246197,7.3,10
tt0246228,5.0,518
tt0246266,6.8,2699
tt0246268,6.9,93
tt0246278,6.5,613
tt0246323,5.5,80
tt0246332,4.9,500
tt0246404,6.4,3621
tt0246405,6.6,1464
tt0246409,5.6,21
tt0246411,4.8,63
tt0246460,6.1,216692
tt0246464,6.4,20650
tt0246498,6.3,2362
tt0246500,6.3,4218
tt0246514,5.7,737
tt0246544,4.7,14524
tt0246555,6.2,16
tt0246578,8.0,781406
tt0246592,6.6,6681
tt0246628,6.7,3048
tt0246677,7.0,25510
tt0246719,6.3,1027
tt0246730,6.9,164
tt0246765,7.2,1945
tt0246772,7.2,8243
tt0246776,6.0,688
tt0246870,4.7,701
tt0246875,6.7,1888
tt0246890,4.6,207
tt0246894,3.1,28109
tt0246965,3.1,121
tt0246989,5.3,18398
tt0247133,5.1,193
tt0247153,6.1,181
tt0247196,7.1,25049
tt0247199,7.1,38283
tt0247254,5.1,2139
tt0247294,7.4,17
tt0247303,4.6,4569
tt0247389,7.5,14
tt0247419,5.0,1032
tt0247425,7.4,40202
tt0247427,5.0,940
tt0247444,4.6,6669
tt0247512,6.6,307
tt0247586,7.9,52349
tt0247638,6.3,140667
tt0247645,5.7,845
tt0247745,7.0,103450
tt0247786,4.6,94
tt0247796,6.9,88
tt0247823,4.2,261
tt0247887,6.2,899
tt0247953,4.9,46
tt0247992,5.1,3485
tt0248017,8.1,11
tt0248099,6.7,93
tt0248103,6.9,2518
tt0248110,4.3,576
tt0248126,7.4,48704
tt0248164,5.6,108
tt0248169,5.3,478
tt0248180,5.1,181
tt0248185,6.6,7081
tt0248190,6.0,4121
tt0248254,3.4,138
tt0248409,6.4,3387
tt0248617,4.2,3475
tt0248628,6.4,457
tt0248640,4.5,3255
tt0248661,5.8,1320
tt0248667,6.7,98665
tt0248742,3.3,495
tt0248845,7.7,35241
tt0248925,5.5,17
tt0248966,7.6,68
tt0248974,5.0,120
tt0249081,5.3,901
tt0249082,4.4,642
tt0249086,5.7,55
tt0249110,6.5,1303
tt0249146,6.9,16
tt0249172,6.0,352
tt0249180,6.2,732
tt0249241,8.0,13992
tt0249261,4.7,665
tt0249371,6.4,14025
tt0249380,4.4,17613
tt0249412,7.1,520
tt0249443,4.1,185
tt0249462,7.7,133331
tt0249478,5.6,27216
tt0249498,5.1,135
tt0249511,4.3,146
tt0249516,1.4,10784
tt0249538,4.5,438
tt0249624,4.8,172
tt0249757,6.2,90
tt0249846,5.8,218
tt0249858,7.4,30
tt0249868,6.8,61
tt0249892,5.3,772
tt0249893,6.5,1702
tt0250023,5.9,43
tt0250067,7.0,3792
tt0250081,6.8,17672
tt0250125,7.3,1569
tt0250202,6.4,4793
tt0250223,6.6,52209
tt0250224,6.4,24723
tt0250258,7.7,93341
tt0250274,6.3,4729
tt0250282,3.8,447
tt0250292,6.0,4445
tt0250310,4.7,13112
tt0250313,5.8,280
tt0250323,6.5,11564
tt0250343,5.8,357
tt0250347,5.7,3739
tt0250371,6.3,4397
tt0250415,5.1,4407
tt0250445,6.8,240
tt0250451,5.4,83
tt0250468,5.4,18104
tt0250478,6.7,6121
tt0250485,3.6,513
tt0250491,6.8,2217
tt0250494,6.4,209607
tt0250613,3.4,1724
tt0250617,5.8,2585
tt0250625,6.1,210
tt0250636,3.9,357
tt0250638,6.9,4456
tt0250687,6.4,114440
tt0250690,5.2,1979
tt0250698,4.8,1885
tt0250716,6.6,891
tt0250720,5.3,9252
tt0250774,3.1,594
tt0250790,5.3,103
tt0250797,6.7,87978
tt0250804,6.8,69
tt0250944,5.7,86
tt0251004,5.5,8
tt0251005,2.3,603
tt0251031,6.5,6533
tt0251046,4.0,80
tt0251052,6.7,3800
tt0251054,5.1,86
tt0251057,5.0,442
tt0251075,6.1,127519
tt0251091,7.2,979
tt0251094,4.6,967
tt0251110,6.8,1674
tt0251114,6.3,52820
tt0251127,6.4,231263
tt0251160,7.0,131768
tt0251163,6.2,120
tt0251174,4.4,1706
tt0251179,4.2,224
tt0251191,5.8,513
tt0251193,6.1,77
tt0251272,4.3,140
tt0251294,5.4,81
tt0251309,7.8,25
tt0251353,6.2,36
tt0251364,4.7,147
tt0251369,3.3,131
tt0251370,5.4,555
tt0251412,3.5,129
tt0251415,6.6,1475
tt0251422,5.9,58
tt0251433,6.7,4752
tt0251661,6.6,1083
tt0251670,6.1,23
tt0251677,5.8,558
tt0251696,4.6,979
tt0251736,6.0,84302
tt0251744,5.7,638
tt0251756,6.0,1155
tt0251806,4.7,5765
tt0251901,4.8,144
tt0251951,4.1,495
tt0252028,5.4,24627
tt0252052,7.4,2032
tt0252076,5.3,88651
tt0252223,4.7,2653
tt0252225,6.3,291
tt0252253,6.6,268
tt0252266,4.4,442
tt0252299,6.7,24493
tt0252327,5.1,133
tt0252335,7.1,343
tt0252444,7.4,28626
tt0252445,6.4,89
tt0252480,7.0,10780
tt0252501,6.9,38691
tt0252503,6.5,36248
tt0252684,7.2,9635
tt0252703,3.9,168
tt0252866,6.4,251870
tt0252884,5.3,97
tt0252963,5.4,6002
tt0252985,7.1,6159
tt0253016,7.0,220
tt0253028,4.0,209
tt0253056,3.6,235
tt0253063,5.5,764
tt0253104,5.7,56
tt0253114,5.1,502
tt0253126,6.1,3549
tt0253200,6.9,6115
tt0253314,7.0,16
tt0253335,5.8,320
tt0253474,8.5,801789
tt0253486,4.5,244
tt0253487,5.4,15
tt0253525,7.4,87
tt0253556,6.2,134283
tt0253586,6.7,357
tt0253688,4.9,252
tt0253700,4.8,660
tt0253754,6.4,78235
tt0253798,6.2,17515
tt0253827,5.4,1194
tt0253840,5.8,1562
tt0253842,4.5,77
tt0253867,5.1,58403
tt0253895,5.1,39
tt0253933,6.2,11
tt0254067,7.4,22
tt0254099,6.3,8356
tt0254199,6.2,4877
tt0254226,5.4,234
tt0254252,5.1,753
tt0254284,5.0,224
tt0254325,6.6,909
tt0254334,5.3,3106
tt0254448,9.0,10
tt0254455,7.1,36669
tt0254481,7.1,23592
tt0254610,7.0,505
tt0254617,4.3,166
tt0254622,6.1,68
tt0254626,5.4,442
tt0254686,7.5,62544
tt0254705,5.5,623
tt0254775,5.2,1323
tt0254784,5.4,69
tt0254791,6.0,193
tt0255019,6.4,79
tt0255055,5.8,213
tt0255067,7.2,11905
tt0255094,7.4,6176
tt0255099,8.5,37
tt0255112,3.5,1377
tt0255198,6.1,3954
tt0255305,5.2,1944
tt0255312,3.5,130
tt0255321,6.9,2594
tt0255325,5.3,48
tt0255348,7.6,37
tt0255432,6.1,469
tt0255443,3.9,85
tt0255476,5.5,65
tt0255477,4.3,8215
tt0255582,5.3,42
tt0255589,6.9,13779
tt0255653,6.7,4866
tt0255655,5.6,90
tt0255702,5.2,1852
tt0255797,5.0,124
tt0255798,4.8,59834
tt0255819,6.4,14535
tt0255820,6.1,184
tt0255909,3.5,904
tt0256009,7.4,65253
tt0256084,6.7,851
tt0256087,5.2,78
tt0256103,6.1,12111
tt0256155,3.2,1326
tt0256179,5.5,26
tt0256276,6.3,13275
tt0256341,5.5,392
tt0256359,6.5,4258
tt0256374,4.1,432
tt0256375,5.4,176
tt0256378,4.2,168
tt0256380,6.0,132953
tt0256400,5.2,84
tt0256415,6.2,111232
tt0256524,6.7,40525
tt0256531,4.5,190
tt0256587,5.9,22
tt0256630,6.7,159
tt0256666,6.7,325
tt0256692,5.5,4743
tt0256757,7.5,9
tt0256766,6.2,92
tt0256856,4.2,317
tt0257019,5.3,960
tt0257044,7.7,262824
tt0257076,6.0,145803
tt0257106,5.3,159095
tt0257255,5.2,56
tt0257288,5.1,13
tt0257289,7.0,1289
tt0257355,6.9,69
tt0257360,7.2,127879
tt0257408,4.8,688
tt0257497,8.0,1199
tt0257510,3.7,2058
tt0257516,5.0,32600
tt0257568,4.4,31423
tt0257721,3.6,185
tt0257750,4.7,212
tt0257756,6.3,42679
tt0257764,4.9,11
tt0257818,4.4,137
tt0257939,7.3,138
tt0257947,6.5,34
tt0258000,6.8,275428
tt0258038,5.2,14298
tt0258068,7.0,28228
tt0258100,6.2,5737
tt0258127,6.6,71
tt0258153,6.1,60475
tt0258210,3.6,105
tt0258247,7.8,833
tt0258273,6.7,7278
tt0258463,7.9,536909
tt0258470,5.6,33104
tt0258489,6.6,967
tt0258501,5.7,15
tt0258512,6.4,19
tt0258534,3.8,708
tt0258562,5.3,237
tt0258604,4.6,12
tt0258635,5.6,44
tt0258761,7.2,1947
tt0258816,6.5,6058
tt0258827,5.3,4180
tt0258834,7.9,20
tt0258854,6.4,259
tt0258862,4.2,320
tt0258877,5.4,774
tt0258883,6.8,215
tt0258885,7.3,2732
tt0258901,5.4,102
tt0258967,6.6,6427
tt0259017,6.0,200
tt0259023,4.0,10
tt0259054,5.2,223
tt0259134,6.7,1389
tt0259216,6.0,111
tt0259218,4.0,220
tt0259221,5.6,68
tt0259255,5.5,104
tt0259288,6.1,38336
tt0259289,7.0,157
tt0259297,2.9,531
tt0259324,5.2,234875
tt0259333,7.8,35
tt0259386,4.9,315
tt0259393,7.2,19354
tt0259424,6.0,370
tt0259442,5.0,1563
tt0259446,6.6,128981
tt0259484,7.0,12360
tt0259497,4.5,368
tt0259516,7.2,234
tt0259538,5.7,118
tt0259567,5.5,1375
tt0259711,6.9,261158
tt0259729,7.5,67
tt0259730,6.1,192
tt0259741,5.7,474
tt0259742,7.4,12
tt0259744,7.4,428
tt0259822,5.5,8590
tt0259929,5.4,1916
tt0259974,6.0,7341
tt0259991,5.2,31
tt0260023,7.0,93
tt0260054,6.2,877
tt0260136,4.3,680
tt0260216,4.4,203
tt0260320,5.7,5127
tt0260332,7.3,1797
tt0260414,7.1,3330
tt0260481,4.4,303
tt0260522,5.2,882
tt0260688,7.4,2724
tt0260695,5.5,757
tt0260731,6.9,150
tt0260746,5.8,703
tt0260866,6.3,51978
tt0260924,6.3,807
tt0260991,7.8,29433
tt0260992,7.0,341
tt0261000,6.8,302
tt0261066,6.2,1348
tt0261125,6.6,264
tt0261199,1.9,1130
tt0261289,5.3,17659
tt0261311,6.0,2111
tt0261326,4.6,100
tt0261375,7.8,150
tt0261392,6.8,153686
tt0261552,6.9,2067
tt0261570,5.8,43
tt0261652,5.9,429
tt0261697,5.7,312
tt0261706,5.8,64
tt0261734,6.4,109
tt0261755,5.5,581
tt0261800,5.6,196
tt0261959,7.9,49
tt0261983,6.4,58135
tt0261992,4.9,1349
tt0262196,6.9,567
tt0262213,5.7,28
tt0262221,4.1,303
tt0262222,3.7,64
tt0262345,4.6,44
tt0262396,5.9,7593
tt0262429,3.1,312
tt0262432,7.2,8263
tt0262462,5.3,820
tt0262560,6.1,263
tt0262690,7.6,746
tt0262699,5.2,2471
tt0262774,6.6,686
tt0262828,2.2,183
tt0262911,5.3,1203
tt0262942,6.7,1896
tt0263053,4.2,645
tt0263101,6.5,3669
tt0263118,6.9,42
tt0263156,6.8,309
tt0263215,5.4,1129
tt0263256,6.9,14
tt0263265,5.4,5555
tt0263334,7.2,2533
tt0263386,4.6,1387
tt0263488,6.2,123713
tt0263495,4.8,66
tt0263496,5.8,1026
tt0263657,5.4,118
tt0263667,5.7,50
tt0263671,6.3,2473
tt0263725,6.7,4627
tt0263728,3.9,2790
tt0263734,5.9,4478
tt0263746,3.7,667
tt0263757,6.1,38155
tt0263761,4.2,111
tt0263939,6.4,527
tt0263971,6.4,245
tt0264079,5.2,408
tt0264108,4.9,94
tt0264150,5.2,26897
tt0264323,5.3,12504
tt0264333,6.6,1723
tt0264335,4.8,57
tt0264355,6.3,321
tt0264365,3.4,262
tt0264395,6.4,62523
tt0264410,3.0,582
tt0264425,4.7,82
tt0264429,3.6,1854
tt0264464,8.1,933665
tt0264472,6.5,71339
tt0264508,6.2,18606
tt0264559,4.4,145
tt0264581,4.8,118
tt0264605,3.7,130
tt0264606,3.3,214
tt0264616,7.2,82859
tt0264675,3.6,213
tt0264683,4.8,459
tt0264689,7.1,3292
tt0264692,6.6,87
tt0264710,5.1,263
tt0264761,6.6,16639
tt0264792,4.9,297
tt0264796,7.5,44019
tt0264916,5.7,124
tt0264927,7.8,7
tt0264935,6.1,56870
tt0265010,4.9,2556
tt0265018,7.0,1150
tt0265029,5.7,57633
tt0265086,7.7,387857
tt0265087,4.9,40359
tt0265101,6.2,328
tt0265104,4.7,2790
tt0265107,7.0,300
tt0265116,7.0,2359
tt0265118,4.0,449
tt0265133,3.5,284
tt0265148,3.8,4664
tt0265171,5.6,3576
tt0265175,6.2,109
tt0265180,4.8,123
tt0265198,2.8,612
tt0265208,6.7,220713
tt0265226,5.6,95
tt0265252,5.1,246
tt0265273,5.9,38
tt0265281,6.7,34
tt0265298,5.5,37057
tt0265307,6.6,4270
tt0265343,7.3,25627
tt0265344,6.1,66
tt0265349,6.4,79778
tt0265357,4.2,186
tt0265459,6.8,121897
tt0265496,2.6,281
tt0265521,6.5,18
tt0265581,5.2,427
tt0265591,6.1,8987
tt0265611,5.1,284
tt0265625,5.1,496
tt0265632,6.5,10497
tt0265651,6.6,18333
tt0265662,6.9,34476
tt0265663,4.7,49
tt0265666,7.6,286670
tt0265709,5.7,1931
tt0265713,6.6,4528
tt0265739,6.3,689
tt0265773,6.9,42
tt0265787,4.0,746
tt0265803,5.9,268
tt0265808,5.1,13099
tt0265825,6.6,527
tt0265828,4.5,178
tt0265843,5.5,132
tt0265859,5.4,1321
tt0265864,4.9,131
tt0265930,6.9,8462
tt0265944,3.5,1938
tt0266041,6.1,210
tt0266057,2.6,1170
tt0266067,6.1,200
tt0266073,4.0,13
tt0266102,6.9,99
tt0266238,7.8,27
tt0266308,7.6,180224
tt0266339,2.8,20
tt0266381,6.3,427
tt0266391,6.4,8335
tt0266408,5.2,1793
tt0266449,4.3,80
tt0266452,6.3,40273
tt0266465,6.0,47214
tt0266486,3.9,221
tt0266489,5.9,57646
tt0266519,8.3,1541
tt0266529,5.9,441
tt0266543,8.2,1013454
tt0266555,6.2,1776
tt0266629,5.2,216
tt0266634,5.0,195
tt0266697,8.2,1079885
tt0266703,6.9,552
tt0266705,6.7,73
tt0266719,4.4,115
tt0266732,5.5,752
tt0266747,2.9,5343
tt0266821,6.4,1558
tt0266824,5.8,307
tt0266849,5.5,133
tt0266870,6.2,508
tt0266915,6.6,214423
tt0266971,5.9,2421
tt0266987,7.0,155111
tt0267000,6.1,73
tt0267024,5.1,564
tt0267044,5.8,547
tt0267129,6.1,12177
tt0267248,4.8,9736
tt0267261,5.0,1922
tt0267263,5.9,18
tt0267287,6.4,13240
tt0267336,3.4,216
tt0267379,4.1,136
tt0267414,4.7,257
tt0267427,7.1,136
tt0267440,3.0,1000
tt0267490,7.1,668
tt0267506,4.5,122
tt0267601,5.4,1397
tt0267622,6.6,410
tt0267626,6.7,62744
tt0267659,4.9,513
tt0267764,5.4,30
tt0267784,5.7,24
tt0267785,4.2,374
tt0267804,5.9,91474
tt0267891,5.8,36675
tt0267913,5.2,109581
tt0267929,7.1,9
tt0267959,7.0,30
tt0267989,5.2,835
tt0268040,6.0,706
tt0268126,7.7,189666
tt0268130,5.3,330
tt0268200,6.7,1523
tt0268219,6.9,1059
tt0268229,4.4,262
tt0268253,4.9,247
tt0268380,7.5,471485
tt0268397,6.0,33904
tt0268424,6.9,421
tt0268437,6.4,5006
tt0268548,4.7,291
tt0268579,4.5,2868
tt0268581,3.8,407
tt0268636,4.1,403
tt0268690,7.0,11085
tt0268695,5.9,123705
tt0268696,6.7,560
tt0268711,4.4,1100
tt0268755,4.6,782
tt0268762,4.7,170
tt0268776,4.4,50
tt0268917,6.3,552
tt0268978,8.2,907145
tt0268992,5.8,41
tt0268995,6.9,54451
tt0269043,5.5,68
tt0269058,5.4,183
tt0269084,3.0,135
tt0269095,6.1,25111
tt0269182,6.5,85
tt0269217,6.9,2789
tt0269281,6.0,1604
tt0269329,6.9,1610
tt0269341,6.0,6826
tt0269347,6.0,47003
tt0269356,3.9,1043
tt0269376,5.2,111
tt0269408,5.2,301
tt0269411,8.8,21
tt0269461,6.9,1488
tt0269483,6.0,3066
tt0269499,6.4,3640
tt0269743,6.9,8160
tt0269746,7.3,4949
tt0269763,6.7,904
tt0269771,6.4,522
tt0269792,5.6,324
tt0269839,4.2,105
tt0269856,7.4,2063
tt0269876,5.7,141
tt0270021,6.3,222
tt0270035,7.6,192
tt0270059,6.0,202
tt0270104,6.7,169
tt0270179,7.0,205
tt0270197,6.1,1222
tt0270259,6.3,3736
tt0270270,6.0,564
tt0270288,7.0,87673
tt0270320,7.3,16
tt0270348,6.1,791
tt0270349,6.9,15
tt0270393,2.8,764
tt0270397,8.6,14
tt0270417,4.3,405
tt0270480,6.5,3796
tt0270487,6.1,347
tt0270500,6.8,213
tt0270515,7.5,70
tt0270560,5.0,4825
tt0270569,6.8,425
tt0270688,5.2,1477
tt0270707,4.7,10456
tt0270841,4.4,641
tt0270845,3.9,72
tt0270846,1.5,30939
tt0270880,4.4,566
tt0270911,4.9,1915
tt0270918,6.4,140
tt0270919,7.0,2072
tt0270933,6.6,3625
tt0270980,4.7,29315
tt0270989,5.7,83
tt0270991,4.1,265
tt0271017,4.8,277
tt0271018,3.8,432
tt0271020,5.1,588
tt0271027,6.6,63309
tt0271029,7.6,3300
tt0271045,4.8,137
tt0271053,3.6,129
tt0271136,5.2,2504
tt0271193,6.0,155
tt0271200,4.2,1118
tt0271210,5.1,1132
tt0271219,6.2,6039
tt0271234,6.6,35
tt0271259,6.3,14800
tt0271263,5.3,23050
tt0271285,4.2,218
tt0271367,5.5,56867
tt0271383,8.6,14046
tt0271400,3.3,110
tt0271436,3.5,144
tt0271451,3.4,411
tt0271537,5.1,346
tt0271543,4.5,1191
tt0271580,7.1,1405
tt0271582,6.6,1880
tt0271624,4.2,9
tt0271668,5.6,50457
tt0271708,3.1,117
tt0271719,5.6,68
tt0271788,4.2,109
tt0271798,5.4,226
tt0271809,5.2,530
tt0271882,5.7,2498
tt0271885,5.9,1484
tt0271946,5.8,17381
tt0271972,3.9,2909
tt0271982,6.1,50
tt0271984,3.3,716
tt0272020,6.9,78121
tt0272036,2.8,828
tt0272068,7.6,54
tt0272069,2.7,350
tt0272087,5.8,181
tt0272125,6.0,398
tt0272147,4.5,7434
tt0272152,7.4,182147
tt0272178,2.8,26
tt0272196,4.5,236
tt0272207,7.1,40532
tt0272217,7.2,48
tt0272338,7.3,161250
tt0272362,6.2,643
tt0272440,4.5,703
tt0272454,4.6,402
tt0272543,3.1,131
tt0272557,4.0,754
tt0272563,5.4,28
tt0272590,5.8,229
tt0272647,5.8,98
tt0272730,4.9,240
tt0272736,5.0,5520
tt0272822,5.2,304
tt0273041,2.9,856
tt0273048,5.7,282
tt0273057,3.7,143
tt0273069,6.8,3494
tt0273083,8.4,8
tt0273108,7.4,3873
tt0273226,6.6,161
tt0273228,4.5,130
tt0273253,6.1,1317
